gameId,blueFirstBlood,blueKills,blueDeaths,blueAssists,blueEliteMonsters,blueDragons,blueTotalGold,blueTotalExperience,blueWins
2727,1,10,8,9,0,1,16961,18201,0
2728,0,0,11,0,0,0,17409,17256,0
2729,0,2,4,2,0,0,17409,17256,0
2730,1,6,4,7,1,0,19558,19922,0
2731,1,5,2,3,0,0,17409,17256,0
2732,1,8,5,8,0,0,18513,18472,1
2733,1,6,8,8,1,1,18117,17173,1
2736,1,5,3,7,1,1,13519,18021,1
2737,1,5,4,5,1,1,16961,18472,1
2738,0,2,2,1,0,0,17409,17256,0
2739,1,2,2,3,0,0,14536,17256,1
2741,1,4,2,5,1,1,13519,18201,1
2742,1,5,3,6,1,1,13519,18021,1
2743,1,5,8,6,0,0,14536,17256,0
2744,0,4,4,3,0,0,17409,17256,0
2745,0,4,8,3,1,1,17381,17256,0
2747,1,4,10,3,1,0,16961,18201,0
2748,0,6,11,0,0,0,17409,17256,0
2750,0,3,5,3,0,0,16544,18201,1
2751,0,5,2,3,1,1,18274,18491,1
2752,0,4,6,4,1,0,19558,18201,0
2753,0,4,5,4,2,1,18513,18491,1
2755,0,4,4,5,0,0,14536,17256,0
2756,1,8,5,5,0,0,16544,18201,1
2757,1,9,2,10,1,0,18274,18021,1
2758,1,11,8,7,1,0,19558,18201,1
2761,0,4,2,3,1,1,20619,17256,1
2762,1,5,3,5,0,0,14536,17256,0
2763,0,4,5,4,1,1,16961,18201,0
2764,0,0,6,0,0,0,17409,17256,0
2765,0,6,10,5,2,1,19558,18201,0
2766,0,7,6,3,0,0,20619,17256,0
2767,1,9,2,9,1,0,13519,18201,1
2768,1,7,3,6,0,0,13519,18021,1
2770,1,9,3,11,0,0,14536,17256,1
2771,1,7,3,6,0,0,14536,17256,0
2772,1,6,8,4,2,1,19558,18201,0
2773,1,11,8,13,1,0,18274,18491,1
2775,1,7,6,6,2,1,18274,18021,0
2776,1,10,3,13,1,0,19558,18201,1
2777,1,4,4,3,0,0,14536,17256,0
2778,1,7,5,6,0,0,16544,18201,0
2779,1,4,9,3,0,0,17409,17256,0
2780,1,13,7,12,1,1,18274,18491,1
2781,0,6,8,8,0,0,20619,19730,1
2783,1,6,8,5,1,0,14536,17256,0
2785,1,7,2,6,0,0,19407,17245,1
2787,1,11,4,9,2,1,13519,18021,1
2788,1,7,5,0,0,0,17409,17256,0
2789,0,5,6,3,0,0,17409,17256,0
2790,1,7,4,8,1,1,18274,18201,0
2791,1,8,1,9,1,1,18274,18491,0
2792,0,5,8,8,0,0,17409,17256,0
2793,0,7,2,13,1,1,18274,18491,1
2794,1,4,2,3,1,0,18513,18201,1
2795,0,4,4,4,0,0,13475,17256,1
2798,0,5,9,5,1,0,20619,19730,0
2800,0,7,6,4,1,1,18274,18472,1
2801,1,7,4,9,0,0,13519,18201,1
2802,0,5,11,8,0,0,18117,20004,1
2803,1,6,2,8,0,0,18274,18472,1
2804,0,8,5,8,0,0,16961,18472,1
2805,1,9,5,11,1,1,18274,18472,1
2806,0,3,5,6,0,0,17409,17256,0
2807,0,5,9,8,0,0,17409,17256,0
2808,1,6,3,5,1,1,14536,17256,1
2809,0,2,4,1,0,0,17409,17256,0
2810,1,9,6,11,2,1,18513,18201,0
2811,1,5,4,5,1,0,16544,18637,1
2812,1,4,8,5,1,1,16961,18472,0
2814,0,3,5,4,1,1,14536,17256,0
2815,1,6,6,3,1,0,14536,17256,0
2816,1,4,6,3,0,0,13475,19483,0
2819,1,3,5,3,0,0,13475,17256,1
2820,1,5,5,5,0,0,14536,17256,1
2822,1,6,6,8,1,1,18513,18472,1
2823,1,4,5,2,1,1,16961,18986,0
2824,1,9,5,9,0,0,17409,17256,0
2825,1,5,9,8,0,0,16961,18201,0
2827,1,5,6,5,0,0,14536,17256,0
2828,1,13,5,0,0,0,18513,18201,1
2829,0,2,6,4,0,0,17409,17256,0
2830,1,7,2,9,1,1,13519,18021,1
2832,0,4,6,4,1,1,20619,17256,0
2833,0,5,5,5,1,1,18513,18491,1
2834,0,8,4,7,1,0,18274,18021,1
2835,1,4,8,6,0,0,16544,18201,0
2837,0,5,6,4,1,0,20619,17256,0
2838,0,11,10,13,1,1,18117,18472,0
2839,0,4,8,4,0,0,17409,17256,0
2840,1,8,6,8,1,1,18274,18491,1
2841,0,9,0,13,1,1,18274,18472,0
2842,0,7,7,4,1,1,20038,17761,1
2843,0,4,2,5,1,1,13475,19730,0
2844,1,5,5,1,0,0,14536,17256,0
2845,0,2,4,2,2,1,19558,16650,0
2848,1,7,2,4,1,1,18274,18201,0
2850,0,3,5,0,2,1,18117,20004,0
2851,1,12,6,2,2,1,18513,18201,1
2852,1,2,4,3,0,0,17409,17256,0
2853,1,4,4,4,0,0,14536,17256,1
2854,1,3,5,3,0,0,16544,19483,1
2855,1,4,2,4,0,0,14536,17256,0
2856,0,5,6,6,1,1,13475,18201,0
2857,1,5,10,6,0,0,14536,17245,1
2858,1,8,8,10,1,1,18274,18472,1
2859,1,4,3,7,0,0,19558,18201,1
2862,1,8,5,5,1,1,18274,18491,1
2863,1,10,8,5,0,0,16961,18201,1
2864,0,8,8,7,0,0,17409,17256,0
2865,1,5,5,5,0,0,14536,19483,0
2866,1,11,3,11,1,1,18274,18491,1
2867,0,7,10,10,0,0,18117,20004,1
2868,1,9,4,5,1,1,16961,18986,1
2870,1,3,2,5,1,1,19558,20004,0
2871,1,7,6,7,1,1,18513,18021,0
2873,1,2,2,2,0,0,17409,17256,0
2874,1,7,3,6,1,1,16961,18201,0
2875,0,5,5,6,2,1,18513,18491,1
2876,1,4,3,5,0,0,14536,18637,1
2877,0,4,6,5,0,0,17409,17256,0
2878,1,13,11,14,0,0,18513,18021,1
2879,1,11,7,3,1,1,18274,18472,1
2880,1,8,3,8,1,1,18274,18491,1
2881,0,6,5,7,0,0,14536,17256,1
2882,1,4,4,3,0,0,19558,18201,1
2883,0,6,4,6,1,0,14536,17256,0
2884,0,2,9,3,0,0,17409,17256,0
2885,0,2,8,0,0,0,17409,17256,0
2886,0,6,6,7,1,1,16961,20004,0
2887,1,6,4,6,1,1,18513,18201,1
2889,0,6,4,8,1,1,18117,19797,1
2891,1,4,5,2,1,1,14536,17256,0
2893,0,8,10,5,1,1,19558,18491,1
2894,0,3,6,3,0,0,17409,17256,0
2895,0,7,10,10,0,0,17381,19730,0
2896,1,7,2,7,1,1,18274,18021,1
2897,1,8,7,11,1,1,18274,18021,1
2900,1,6,2,6,1,1,19558,17119,1
2901,1,8,5,8,0,0,18513,18021,1
2902,0,10,13,12,0,0,13475,18201,0
2903,0,3,4,1,0,0,17409,17256,0
2904,1,6,9,8,0,0,17409,17256,0
2905,1,10,1,6,0,0,16961,18201,1
2906,0,5,8,7,0,0,14536,17119,1
2907,0,9,3,7,0,0,18274,18472,1
2908,0,3,9,5,0,0,17409,17256,0
2909,1,9,2,14,1,1,13519,18021,1
2910,1,2,5,2,0,0,17409,17256,0
2911,0,6,6,5,1,1,20619,18201,0
2912,1,8,3,14,1,1,18274,18472,1
2913,0,7,9,7,0,0,16961,18201,1
2914,1,5,10,9,0,0,19558,18201,1
2916,0,2,5,4,0,0,17409,17256,0
2917,0,2,8,2,0,0,17409,17256,0
2918,1,6,3,5,1,1,18513,18201,1
2920,0,2,5,1,0,0,17409,17256,1
2921,1,4,4,3,0,0,19558,18201,0
2922,0,7,9,8,0,0,16961,20004,0
2924,0,3,8,4,0,0,17409,17256,0
2925,1,5,5,7,0,0,16544,18021,0
2926,0,5,4,6,1,0,13475,19483,0
2927,0,3,9,4,0,0,17409,17256,0
2928,0,0,6,1,0,0,17409,17256,0
2934,1,5,9,3,0,0,17409,17256,0
2935,1,5,5,3,0,0,14536,17256,1
2937,0,9,7,8,1,1,18117,18491,0
2938,0,6,9,8,0,0,17409,17256,0
2939,0,1,6,3,0,0,20619,18201,0
2940,0,6,5,7,1,1,19558,18472,1
2941,1,13,0,7,2,1,18274,18491,1
2942,0,5,8,3,2,1,17381,19797,0
2943,1,9,5,7,1,1,19558,18201,1
2944,0,5,2,7,1,0,19558,18201,1
2945,0,7,4,6,1,1,18513,18201,1
2946,0,5,13,4,0,0,17409,17256,0
2947,1,5,3,4,1,1,19558,18201,1
2950,0,6,5,6,0,0,17409,17256,0
2951,1,6,9,6,1,0,16961,18579,0
2952,1,8,5,9,1,1,18274,18491,1
2953,0,5,8,6,0,0,17409,17256,0
2954,0,3,10,4,0,0,17409,17256,0
2955,0,8,6,11,0,0,14536,17256,0
2956,1,4,13,3,0,0,14536,17863,0
2957,0,6,6,10,1,1,18117,18472,0
2959,1,9,8,9,0,0,18513,18201,1
2960,1,7,8,7,0,0,16961,17119,1
2961,1,5,9,7,0,0,16961,18579,0
2963,1,9,8,9,2,1,18513,18021,1
2964,1,9,2,11,1,0,13519,18021,1
2965,1,3,2,2,1,1,20619,19730,0
2966,0,3,8,5,0,0,17409,17256,0
2967,1,5,8,4,0,0,14536,17256,0
2968,1,8,4,5,0,0,19558,18201,1
2969,1,8,8,10,0,0,18117,18201,1
2970,0,5,6,4,0,0,17409,17256,0
2971,1,13,7,12,1,1,18274,18491,1
2973,1,10,9,8,1,0,18117,18472,0
2974,1,4,9,2,0,0,14536,17256,0
2975,1,9,3,11,2,1,18274,18021,1
2976,0,4,4,3,2,1,19558,20004,1
2977,1,8,10,10,1,1,18274,18472,0
2978,0,4,9,9,0,0,17409,17256,0
2979,0,3,14,4,1,0,14536,17256,0
2981,1,6,9,11,0,0,14536,17256,1
2982,0,7,4,8,1,0,18117,20004,1
2983,1,7,5,7,0,0,13519,18021,1
2984,0,7,2,7,1,0,19558,18201,1
2985,0,4,12,5,0,0,17409,17256,0
2986,0,10,10,13,1,0,18117,18472,1
2987,1,5,4,5,1,0,16544,19483,1
2988,0,5,6,5,1,1,16961,18472,0
2989,1,7,3,6,1,0,16961,18201,1
2990,0,2,4,1,1,1,16961,18472,1
2991,1,3,6,3,0,0,14536,17256,1
2992,1,10,5,9,0,0,13475,19922,0
2993,0,2,5,2,1,1,17409,17256,0
2994,1,6,4,7,1,1,18274,18021,1
2995,0,5,9,3,0,0,17409,17256,0
2996,1,6,2,8,1,1,18513,18201,1
2997,1,4,11,5,0,0,19407,18201,1
2998,1,7,8,5,0,0,16544,19483,1
3000,0,5,2,6,1,1,18274,18491,1
3001,0,5,8,5,0,0,14536,17256,0
3002,0,9,5,5,1,1,16961,18986,0
3003,0,5,6,6,0,0,17409,17119,0
3004,1,7,10,10,0,0,13475,18986,1
3005,1,7,4,8,0,0,18117,20004,1
3006,1,7,6,6,0,0,14536,17119,1
3007,0,3,6,3,1,0,17381,18420,1
3008,1,9,8,4,0,0,17409,17256,0
3011,1,11,1,6,0,0,14536,18201,0
3012,1,6,4,1,0,0,13475,17256,0
3013,1,3,2,3,1,1,18513,20004,1
3014,0,8,5,1,1,1,16961,18201,1
3015,0,5,8,5,0,0,17409,17256,0
3016,0,4,6,5,1,0,14536,17256,0
3020,0,8,6,5,0,0,17409,19730,0
3022,1,7,2,5,1,1,13519,18201,1
3024,0,3,6,5,1,1,16961,18472,1
3025,0,4,11,2,0,0,14536,17256,1
3026,1,7,6,5,0,0,17409,17256,0
3028,0,8,3,8,1,1,18274,18472,1
3029,1,7,8,8,1,1,18117,18201,0
3031,0,5,8,6,0,0,13475,18201,1
3032,1,1,2,0,0,0,14536,17256,1
3033,1,4,3,6,1,1,16961,17256,0
3035,0,2,5,1,0,0,17409,17256,1
3036,0,6,5,2,2,1,13475,17256,0
3038,1,4,4,4,0,0,17409,17256,0
3040,1,8,5,13,1,1,18513,18491,1
3041,1,6,4,6,1,1,16961,18201,0
3042,1,6,4,9,1,1,19558,18201,1
3044,1,7,4,8,0,0,18513,18201,1
3045,0,3,4,3,0,0,14536,17256,1
3046,0,4,10,3,0,0,20619,17256,1
3047,0,7,10,7,2,0,19558,18201,1
3048,0,4,4,3,0,0,17381,17256,1
3049,1,9,4,7,0,0,14536,17256,0
3050,0,6,5,6,0,0,14536,17256,1
3052,0,3,6,3,0,0,17409,17256,0
3053,0,7,11,7,0,0,16961,18201,1
3054,1,8,3,9,1,1,18274,18472,1
3056,0,7,4,12,1,1,18274,18491,1
3057,0,9,8,8,1,0,18117,18472,0
3058,1,10,6,14,0,0,19558,18201,1
3059,0,9,8,9,0,0,18513,18201,1
3060,1,6,2,8,2,1,18274,18201,1
3061,0,8,10,7,1,1,18117,20004,0
3062,1,4,2,2,2,1,16961,18201,1
3063,1,3,2,6,1,1,19558,18201,0
3064,0,8,6,7,1,0,13475,18502,1
3067,0,11,6,6,1,0,18274,18491,1
3068,1,8,8,9,2,1,13519,18021,1
3069,1,5,3,4,1,1,14536,17256,1
3070,1,9,6,7,0,0,19558,18201,1
3072,0,1,5,1,1,1,16961,20004,0
3073,0,5,10,4,1,1,17450,20004,0
3074,1,6,4,6,2,1,18513,18021,1
3075,0,7,11,8,0,0,18117,18472,1
3076,0,9,10,13,0,0,17409,17256,0
3077,0,6,2,5,1,1,13475,17256,0
3078,1,9,5,7,1,1,19558,18201,1
3080,0,4,11,4,0,0,17409,17256,0
3081,0,8,8,11,0,0,16961,20004,1
3082,0,1,9,1,1,1,17409,19730,0
3084,1,8,7,6,1,1,13519,18021,1
3085,1,4,5,4,0,0,14536,17863,1
3087,1,7,9,5,2,1,13519,18021,1
3088,1,5,8,5,1,1,19407,18201,1
3089,1,7,3,5,1,1,18513,18201,1
3090,0,7,11,3,1,1,18117,17173,1
3091,0,7,5,7,0,0,19558,18201,1
3092,1,10,8,13,0,0,19558,18201,0
3093,0,2,4,2,0,0,14536,17256,1
3094,0,7,6,3,1,1,18117,18472,1
3095,1,4,4,4,0,0,14536,17119,0
3096,1,9,9,8,0,0,20619,17256,0
3097,1,5,5,5,0,0,14536,17863,1
3098,0,11,0,12,0,0,18513,18472,1
3099,1,2,5,2,0,0,17409,17256,0
3101,1,9,7,3,1,1,18274,18491,1
3102,1,7,6,7,0,0,16961,18579,0
3103,0,6,9,6,0,0,17409,17256,0
3104,1,4,3,3,0,0,14536,17119,0
3105,1,10,8,9,1,0,19558,18201,1
3106,1,6,6,5,0,0,14536,17256,1
3107,0,6,11,8,1,0,19558,18986,1
3108,0,8,9,8,0,0,20619,17256,1
3109,0,6,4,8,0,0,17381,17256,1
3110,0,5,10,5,0,0,17409,17256,0
3111,1,9,6,11,0,0,14536,17256,0
3112,0,8,10,2,0,0,17409,17256,0
3113,0,0,6,0,0,0,20619,16650,0
3115,0,6,6,0,0,0,17409,17256,0
3116,0,2,8,2,0,0,17409,17256,0
3117,1,4,5,5,1,1,13519,18201,1
3119,1,7,4,9,1,1,13519,18021,1
3120,0,3,6,0,0,0,17409,17256,0
3121,1,9,3,8,1,1,18274,18491,1
3122,1,6,5,7,0,0,19558,18201,1
3123,1,5,7,4,0,0,19558,18201,1
3124,1,4,2,3,1,1,18274,18021,1
3126,1,7,2,10,1,1,18274,18021,1
3127,1,9,7,8,0,0,19558,18201,1
3128,0,3,6,2,0,0,17409,17256,0
3129,1,5,3,6,1,0,16544,17245,1
3130,1,5,9,3,0,0,14536,17256,0
3132,0,0,5,0,1,1,16961,18472,0
3133,0,11,4,13,0,0,18117,18472,0
3134,1,7,3,6,0,0,16544,17245,0
3135,1,10,8,9,1,0,16961,19483,0
3136,1,9,6,9,0,0,13475,18201,0
3137,1,6,6,8,2,1,18513,18201,1
3138,1,6,6,9,0,0,16544,19483,1
3139,0,6,6,7,0,0,17409,17256,0
3141,1,11,1,6,1,0,19558,18201,0
3142,0,3,6,5,0,0,17409,17256,0
3143,1,6,6,7,0,0,19558,18021,1
3144,1,4,8,4,1,1,16961,17119,0
3145,0,7,8,10,1,1,18117,18472,1
3146,0,7,11,5,0,0,16961,18502,1
3148,0,7,11,6,0,0,20619,17256,0
3150,0,3,8,3,0,0,17409,17256,0
3153,1,6,4,9,2,1,19558,18201,1
3154,1,9,8,0,0,0,14536,17256,1
3155,0,3,6,3,0,0,17409,17256,1
3157,1,12,6,11,1,1,18117,17256,1
3158,0,4,4,5,0,0,17409,17256,1
3159,0,2,5,3,0,0,17409,17256,0
3160,1,10,4,6,1,1,18513,18021,1
3161,1,9,6,11,0,0,14536,17256,1
3162,1,6,3,8,2,1,18513,18201,1
3163,0,2,5,5,0,0,14536,17256,1
3164,0,4,4,6,0,0,14536,17256,1
3165,0,7,11,10,0,0,18117,20004,1
3166,0,10,10,12,0,0,18117,18472,1
3167,0,4,2,3,1,1,18117,18472,1
3168,1,6,3,7,1,1,19558,18201,1
3171,1,10,2,6,1,1,13519,18021,1
3172,1,4,10,4,0,0,17409,17256,0
3173,1,10,5,5,1,1,13519,18201,1
3174,0,3,9,2,0,0,17409,17256,1
3175,1,5,8,6,0,0,16961,19483,1
3176,1,4,6,3,1,1,16961,18201,1
3177,1,5,7,4,0,0,17409,17256,0
3178,0,3,10,4,0,0,17409,17256,1
3179,1,7,4,5,1,1,13519,18201,0
3180,0,7,6,14,0,0,18513,18201,1
3183,0,4,4,3,1,1,18117,18472,1
3185,0,7,5,8,1,1,18117,18472,0
3186,0,5,8,3,1,1,18117,20004,0
3187,1,5,4,5,2,1,19558,18201,1
3188,0,1,6,0,0,0,17409,17256,0
3189,1,7,3,8,1,1,18274,18021,1
3190,0,7,10,6,1,1,18117,20004,0
3191,0,3,6,4,0,0,17409,17256,0
3195,1,6,9,7,0,0,16961,18201,1
3196,1,10,3,7,2,1,18274,18021,1
3197,0,4,13,3,0,0,17409,17256,0
3198,1,13,2,9,2,1,18513,18021,1
3199,1,5,9,6,0,0,16544,17119,0
3200,0,6,9,8,0,0,17409,17256,0
3201,0,7,10,3,0,0,17409,17256,0
3202,0,5,9,3,0,0,16961,19922,1
3203,1,7,6,6,2,1,18274,18021,1
3204,1,9,2,11,1,1,18274,18472,1
3205,0,3,5,3,0,0,17409,17256,0
3206,0,5,9,4,0,0,17409,17256,0
3208,0,8,6,12,1,1,18274,18491,0
3209,1,8,7,6,0,0,18513,18201,1
3210,1,7,4,6,0,0,14536,17863,0
3211,0,3,6,5,0,0,17409,17256,0
3214,0,7,9,9,0,0,17409,17256,0
3215,0,3,5,4,0,0,17409,17256,0
3216,1,6,9,3,0,0,13475,17256,1
3217,1,11,7,11,2,1,18274,18491,1
3218,1,4,10,3,0,0,16961,17119,1
3219,1,5,8,3,1,1,18117,18472,1
3221,1,7,4,6,1,0,18513,18021,1
3224,1,8,7,7,1,1,18274,18491,1
3225,0,8,4,7,1,1,18117,17761,1
3226,1,3,9,3,0,0,17409,17256,0
3227,1,4,3,4,2,1,18513,18021,1
3228,1,5,4,8,0,0,16961,17256,1
3229,0,7,8,7,0,0,17381,18201,0
3230,0,7,10,4,0,0,20619,17256,0
3231,0,4,3,3,1,1,18117,18491,1
3233,1,7,3,7,0,0,13519,18021,1
3234,1,10,5,14,1,0,18513,18201,1
3235,0,9,6,6,1,1,18274,18491,1
3236,1,11,1,9,1,0,13519,18021,1
3237,0,5,5,4,1,1,18274,18472,1
3238,0,1,3,0,0,0,17409,17256,0
3240,0,5,4,7,1,1,18117,20004,1
3241,1,9,4,11,1,0,14536,17256,0
3242,0,7,11,8,0,0,17409,17256,0
3244,0,7,5,7,1,1,18274,18491,1
3245,0,11,8,10,0,0,18117,18491,0
3246,1,11,9,11,1,0,13519,18021,1
3247,0,0,5,0,0,0,17409,17256,0
3248,1,5,4,5,0,0,14536,17256,1
3249,1,4,3,4,2,1,18513,18201,1
3250,1,11,3,12,2,1,18274,18021,1
3251,1,3,2,6,1,0,13475,17256,0
3252,1,5,6,7,0,0,19558,18201,1
3254,0,12,14,11,1,1,18274,18491,1
3255,1,5,4,6,0,0,14536,17863,0
3256,0,2,4,1,0,0,17409,17256,1
3257,0,5,8,4,1,1,17381,19922,0
3258,1,8,6,14,1,0,18513,18021,0
3259,1,8,3,12,1,1,18274,18491,1
3260,1,13,2,11,2,1,18274,18491,1
3263,1,8,4,7,0,0,18274,18021,1
3264,1,11,5,8,1,1,18274,18491,1
3265,1,11,1,9,1,0,13519,18201,1
3266,0,6,9,8,0,0,17409,17256,0
3267,0,6,8,3,0,0,17409,17256,0
3268,1,5,5,7,0,0,14536,17863,0
3269,1,7,9,6,0,0,16961,18201,0
3271,1,7,5,8,1,1,18274,18491,1
3272,1,11,5,9,1,1,13519,18491,1
3275,1,7,3,9,1,0,16961,18201,0
3276,1,4,8,6,1,1,16961,18986,1
3277,1,7,6,8,1,1,18513,18472,1
3278,0,4,5,5,1,0,16544,18201,0
3279,0,4,4,4,0,0,14536,17256,1
3280,1,3,9,3,0,0,14536,17256,0
3281,0,6,3,4,1,1,17409,17256,0
3282,1,9,7,11,1,1,18274,18472,1
3283,0,7,10,10,0,0,18117,20004,1
3284,1,5,2,7,1,0,18513,18201,0
3285,0,7,6,9,1,1,18513,18491,1
3286,1,6,6,7,0,0,16961,18201,0
3287,0,3,9,3,0,0,20619,19730,0
3288,0,4,11,2,0,0,17409,17256,0
3289,1,4,3,4,1,1,18513,18201,1
3290,1,3,6,3,0,0,17409,17256,0
3291,0,2,8,2,0,0,17409,17256,0
3292,0,8,9,5,2,1,18513,18472,1
3293,0,0,10,0,1,0,17409,17256,0
3294,1,9,7,8,0,0,16961,17256,1
3295,1,6,5,7,2,1,13475,17256,0
3296,1,9,3,8,0,0,13475,17256,0
3298,1,11,6,10,0,0,18513,18201,1
3299,1,2,4,1,1,1,19558,20004,1
3300,1,7,5,7,0,0,14536,17256,0
3301,1,8,7,8,1,1,18274,18491,1
3302,0,3,9,3,0,0,17409,17256,0
3303,1,7,9,9,1,1,18274,18491,1
3305,0,6,9,4,2,1,17381,19730,1
3306,1,6,8,6,1,0,16961,18201,0
3307,1,9,5,11,1,1,13519,18201,1
3308,1,7,7,8,1,1,18274,18491,1
3309,1,13,7,12,0,0,18513,18491,1
3310,1,8,7,13,1,1,18274,18491,1
3311,1,11,7,11,1,1,18274,18491,1
3312,0,2,4,1,0,0,17409,17256,0
3313,1,8,9,5,0,0,14536,18986,0
3314,1,5,8,6,0,0,14536,17256,0
3316,0,5,10,5,0,0,17409,17256,0
3317,1,10,6,10,1,1,18117,18472,0
3318,1,13,4,6,2,1,18513,18021,1
3319,0,4,10,3,0,0,17381,19730,0
3320,1,9,3,7,2,1,18274,18491,1
3321,1,9,4,9,0,0,16544,19483,1
3322,1,4,8,4,0,0,14536,17256,1
3323,1,5,5,5,1,1,16961,18986,0
3324,1,9,4,8,2,1,16961,18986,0
3325,1,7,4,6,1,1,13519,18201,1
3328,0,7,5,8,1,1,18117,18472,1
3329,0,6,4,7,0,0,20619,17256,1
3330,1,8,5,12,2,1,18274,18021,1
3331,0,3,10,3,0,0,17409,17256,0
3332,0,4,4,3,1,1,16961,20004,0
3333,1,6,4,8,1,1,19558,18986,1
3334,1,6,5,8,1,1,18513,18201,1
3335,0,4,10,4,0,0,17409,17256,0
3336,1,4,5,6,1,0,16961,18201,1
3337,1,5,2,7,0,0,13519,17245,1
3338,1,6,4,7,2,1,18513,18021,1
3339,1,7,5,8,0,0,19558,18201,1
3340,1,4,3,5,0,0,17409,17256,0
3342,1,7,3,7,1,0,18274,18201,0
3343,0,3,9,3,0,0,20619,17256,1
3344,1,3,8,2,0,0,14536,17256,1
3345,1,4,4,5,2,1,18513,18201,1
3346,1,7,6,8,2,1,18274,18021,1
3347,0,6,10,5,0,0,17409,17256,0
3348,1,11,3,14,2,1,18274,18491,1
3349,0,4,6,3,1,1,16961,20004,0
3350,0,5,6,5,0,0,17409,17256,0
3351,1,4,4,5,2,1,18513,18201,1
3352,1,4,4,1,1,1,18117,18472,1
3354,0,11,4,12,1,1,18274,18491,1
3355,0,8,6,9,0,0,17381,20004,0
3356,0,7,6,12,1,1,18513,18491,1
3357,0,2,5,2,1,1,17409,17256,0
3359,1,5,4,6,0,0,16544,17119,0
3360,0,5,6,2,1,1,18513,18472,1
3361,0,3,10,1,0,0,17409,17256,0
3362,0,7,5,4,1,1,16961,18201,0
3363,0,7,9,14,0,0,16961,20004,0
3364,0,3,9,6,0,0,17409,17256,0
3365,1,6,9,7,0,0,13475,17119,0
3366,1,10,3,5,1,1,18513,18201,1
3367,0,7,10,8,1,1,18117,20004,0
3369,0,7,6,5,1,0,16961,18201,0
3370,1,5,4,7,1,1,16961,17119,0
3371,0,11,10,8,1,1,18117,18472,0
3372,0,3,5,3,1,1,20619,19730,0
3375,0,4,6,2,1,0,14536,17761,1
3376,0,4,4,5,0,0,14536,19483,1
3377,1,5,6,7,0,0,16544,19483,1
3380,0,5,2,7,0,0,13475,18986,1
3381,1,7,11,5,0,0,14536,19483,1
3382,0,3,6,3,0,0,20619,17256,0
3383,0,7,9,9,2,1,18117,18472,0
3384,1,3,4,2,0,0,17409,17256,0
3385,1,9,2,13,1,1,18274,18491,1
3386,0,5,4,5,1,0,16961,18201,1
3387,0,6,8,8,0,0,20619,19730,0
3388,0,6,4,8,1,0,18117,18472,1
3389,1,5,3,8,1,1,18274,18201,1
3390,0,4,6,1,0,0,17409,17256,0
3391,1,9,7,9,0,0,14536,17256,0
3392,1,7,2,8,0,0,18117,19922,0
3393,1,3,5,2,0,0,17409,17256,0
3394,1,3,4,3,0,0,20619,17256,0
3395,1,10,9,9,0,0,14536,19483,0
3396,1,2,2,3,0,0,14536,17256,1
3397,1,6,3,5,0,0,16544,17256,1
3398,0,9,6,8,0,0,17409,17256,1
3399,1,8,8,7,0,0,14536,17256,0
3400,0,7,11,7,0,0,20619,18270,0
3401,0,5,6,6,0,0,17409,17256,0
3403,0,7,11,7,0,0,18513,18201,1
3404,1,9,5,11,1,0,16961,18201,1
3405,0,3,9,4,1,1,20619,17256,0
3406,1,9,4,10,0,0,19558,18201,0
3407,1,2,4,2,1,1,14536,17256,1
3408,0,3,5,3,0,0,17409,17256,0
3409,1,5,3,4,0,0,14536,17256,0
3411,1,13,6,8,2,1,18274,18021,1
3413,1,0,5,0,1,1,18274,18491,0
3414,0,4,6,2,0,0,17409,17256,0
3415,1,7,3,8,1,1,18513,18201,1
3416,1,11,1,14,0,0,18513,18201,1
3417,1,9,3,9,0,0,16961,18201,1
3418,1,6,4,7,1,0,18274,18021,1
3419,1,4,3,5,1,1,13475,17256,1
3420,0,2,2,3,1,1,20619,19730,0
3421,1,4,8,5,0,0,16544,18986,1
3422,0,6,8,5,1,0,14536,17256,0
3423,0,5,9,3,1,0,13475,18201,0
3425,1,5,2,7,0,0,14536,17863,0
3426,0,7,8,1,1,1,18117,19797,1
3427,0,8,5,11,0,0,17409,17256,0
3428,0,0,5,0,0,0,17409,17256,0
3429,1,7,3,5,1,1,18513,18021,1
3430,1,7,5,9,1,1,18513,18491,1
3432,1,7,8,6,0,0,16961,18579,0
3434,1,6,4,6,0,0,16961,18201,0
3436,0,7,8,4,0,0,20619,17256,0
3438,1,6,4,4,2,1,18513,18201,1
3440,1,6,3,6,1,1,13519,18021,1
3441,0,3,4,2,0,0,17409,17256,0
3442,1,8,4,9,2,1,18513,18021,1
3444,0,3,3,3,1,1,16961,17761,0
3446,0,2,6,2,1,1,17409,17256,0
3447,0,7,8,14,0,0,18117,18472,0
3448,1,9,10,10,0,0,20619,17256,0
3450,0,3,9,5,0,0,17409,17256,0
3451,0,6,8,4,0,0,14536,17256,0
3452,1,13,4,7,2,1,13519,18021,1
3454,1,3,9,3,0,0,17409,17256,0
3455,1,11,8,11,1,1,18274,18491,1
3457,0,4,8,3,0,0,16961,20004,1
3458,0,5,6,3,0,0,17409,17256,0
3459,1,7,4,5,0,0,14536,17256,0
3461,1,7,10,9,0,0,14536,17119,0
3462,0,7,11,7,0,0,18274,18491,1
3463,0,6,8,5,0,0,14536,17256,1
3464,1,5,6,8,0,0,16961,18201,1
3466,1,9,8,8,0,0,17409,17256,0
